Classroom,ID,Maze Source,Name,Type,Description,Size,Solved by,Created at,Updated at,Gem,Heart,Enemy,Obstacle,Action,Condition,Selection,Repetition,Solution,Life,Steps,Solving Time,Time user enters maze,Time script button is clicked,Time execute button is clicked,Time maze is solved,Time maze is published,Maze Solution
T1,1920,689,Commands_Lesson 3,tutorial,,7x7,372,2023-08-21T01:02:05.000,2023-08-21T01:02:05.000,0,0,0,33,8,3,0,3,14,300,12,546.4047241,21/08/2023 8:53,21/08/2023 8:53,21/08/2023 9:02,21/08/2023 9:02,,"repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
moveForward
moveForward"
T1,1948,690,Commands_Lesson 4,tutorial,,7x7,372,2023-08-21T01:03:23.000,2023-08-21T01:03:23.000,1,0,1,32,8,0,0,0,8,300,6,58.32180023,21/08/2023 9:02,21/08/2023 9:03,21/08/2023 9:03,21/08/2023 9:03,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1807,687,Commands_Lesson 1,tutorial,,3x8,455,2023-08-21T00:57:25.000,2023-08-21T00:57:25.000,0,0,0,16,5,0,0,0,5,300,3,405.553009,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:57,21/08/2023 8:57,,"moveForward
moveForward
moveForward
moveForward
moveForward"
T1,1845,688,Commands_Lesson 2,tutorial,,7x7,455,2023-08-21T00:58:38.000,2023-08-21T00:58:38.000,0,0,1,32,7,0,0,0,7,300,6,64.54129791,21/08/2023 8:58,21/08/2023 8:58,21/08/2023 8:59,21/08/2023 8:59,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1822,691,Commands_Lesson 5,tutorial,,9x6,449,2023-08-21T00:57:42.000,2023-08-21T00:57:42.000,0,0,1,31,7,0,0,0,7,280,5,96.21700287,21/08/2023 8:56,21/08/2023 8:56,21/08/2023 8:58,21/08/2023 8:58,,"moveForward
turnRight
moveForward
attack
moveForward
moveForward
moveForward"
T1,1899,689,Commands_Lesson 3,tutorial,,7x7,455,2023-08-21T01:00:54.000,2023-08-21T01:00:54.000,0,0,0,33,15,0,0,0,15,300,12,115.9319,21/08/2023 8:59,21/08/2023 8:59,21/08/2023 9:01,21/08/2023 9:01,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1921,690,Commands_Lesson 4,tutorial,,7x7,455,2023-08-21T01:02:05.000,2023-08-21T01:02:05.000,1,0,1,32,8,0,0,0,8,300,6,65.59799957,21/08/2023 9:01,21/08/2023 9:01,21/08/2023 9:02,21/08/2023 9:02,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1961,691,Commands_Lesson 5,tutorial,,9x6,455,2023-08-21T01:04:10.000,2023-08-21T01:04:10.000,0,0,1,31,16,0,0,0,16,300,13,119.7360001,21/08/2023 9:02,21/08/2023 9:02,21/08/2023 9:04,21/08/2023 9:04,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1907,690,Commands_Lesson 4,tutorial,,7x7,401,2023-08-21T01:01:19.000,2023-08-21T01:01:19.000,1,0,1,32,8,0,0,0,8,300,6,87.88400269,21/08/2023 9:00,21/08/2023 9:00,21/08/2023 9:01,21/08/2023 9:01,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1887,691,Commands_Lesson 5,tutorial,,9x6,386,2023-08-21T01:00:12.000,2023-08-21T01:00:12.000,0,0,1,31,8,0,0,0,8,260,5,238.511795,21/08/2023 8:56,21/08/2023 8:56,21/08/2023 9:00,21/08/2023 9:00,,"moveForward
turnRight
moveForward
moveForward
attack
moveForward
moveForward
moveForward"
T1,1792,691,Commands_Lesson 5,tutorial,,9x6,378,2023-08-21T00:56:51.000,2023-08-21T00:56:51.000,0,0,1,31,16,0,0,0,16,300,13,357.7149963,21/08/2023 8:51,21/08/2023 8:51,21/08/2023 8:57,21/08/2023 8:57,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1873,692,Commands_Lesson 6,tutorial,,7x10,378,2023-08-21T00:59:44.000,2023-08-21T00:59:44.000,1,1,4,38,19,0,0,0,19,190,17,165.0715027,21/08/2023 8:57,21/08/2023 8:57,21/08/2023 8:59,21/08/2023 9:00,,"moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,1900,693,Commands_Lesson 7,tutorial,,3x5,378,2023-08-21T01:00:57.000,2023-08-21T01:00:57.000,0,0,1,10,5,0,0,0,5,280,4,67.63870239,21/08/2023 9:00,21/08/2023 9:00,21/08/2023 9:01,21/08/2023 9:01,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,1937,694,Commands_Lesson 8,tutorial,,9x5,378,2023-08-21T01:03:03.000,2023-08-21T01:03:03.000,1,0,2,29,9,0,0,0,9,240,6,114.3470001,21/08/2023 9:01,21/08/2023 9:02,21/08/2023 9:03,21/08/2023 9:03,,"turnRight
moveForward
attack
moveForward
moveForward
attack
moveForward
moveForward
moveForward"
T1,1951,696,For Loops_ Lesson 1,tutorial,,3x8,378,2023-08-21T01:03:39.000,2023-08-21T01:03:39.000,0,0,0,16,7,0,0,0,7,300,7,30.62100029,21/08/2023 9:03,21/08/2023 9:03,21/08/2023 9:04,21/08/2023 9:04,,"moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,1777,687,Commands_Lesson 1,tutorial,,3x8,406,2023-08-21T00:56:25.000,2023-08-21T00:56:44.000,0,0,0,16,3,0,0,0,3,300,3,14.10499954,21/08/2023 8:57,21/08/2023 8:57,21/08/2023 8:57,21/08/2023 8:57,,"moveForward
moveForward
moveForward"
T1,1803,688,Commands_Lesson 2,tutorial,,7x7,406,2023-08-21T00:57:08.000,2023-08-21T00:57:08.000,0,0,1,32,7,0,0,0,7,300,6,22.93000031,21/08/2023 8:57,21/08/2023 8:57,21/08/2023 8:57,21/08/2023 8:57,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1842,689,Commands_Lesson 3,tutorial,,7x7,406,2023-08-21T00:58:34.000,2023-08-21T00:58:34.000,0,0,0,33,15,0,0,0,15,300,12,77.92700195,21/08/2023 8:57,21/08/2023 8:57,21/08/2023 8:58,21/08/2023 8:59,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1967,690,Commands_Lesson 4,tutorial,,7x7,406,2023-08-21T01:04:29.000,2023-08-21T01:04:29.000,1,0,1,32,9,0,0,0,9,300,6,342.6239929,21/08/2023 8:59,21/08/2023 8:59,21/08/2023 9:04,21/08/2023 9:04,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1,1917,688,Commands_Lesson 2,tutorial,,7x7,456,2023-08-21T01:01:45.000,2023-08-21T01:01:45.000,0,0,1,32,7,0,0,0,7,300,6,38.32899857,21/08/2023 9:01,21/08/2023 9:01,21/08/2023 9:02,21/08/2023 9:02,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,1939,689,Commands_Lesson 3,tutorial,,7x7,456,2023-08-21T01:03:06.000,2023-08-21T01:03:06.000,0,0,0,33,15,0,0,0,15,300,12,74.46800232,21/08/2023 9:02,21/08/2023 9:02,21/08/2023 9:03,21/08/2023 9:03,,"moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1952,690,Commands_Lesson 4,tutorial,,7x7,456,2023-08-21T01:03:40.000,2023-08-21T01:03:40.000,1,0,1,32,8,0,0,0,8,300,6,30.47400093,21/08/2023 9:03,21/08/2023 9:03,21/08/2023 9:04,21/08/2023 9:04,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1835,691,Commands_Lesson 5,tutorial,,9x6,424,2023-08-21T00:58:09.000,2023-08-21T00:58:09.000,0,0,1,31,20,0,0,0,20,300,15,201.1060028,21/08/2023 8:55,21/08/2023 8:55,21/08/2023 8:58,21/08/2023 8:58,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward"
,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1,1870,692,Commands_Lesson 6,tutorial,,7x10,424,2023-08-21T00:59:37.000,2023-08-21T00:59:37.000,1,1,4,38,19,0,0,0,19,190,17,77.34700012,21/08/2023 8:58,21/08/2023 8:59,21/08/2023 9:00,21/08/2023 9:00,,"moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,1895,693,Commands_Lesson 7,tutorial,,3x5,424,2023-08-21T01:00:41.000,2023-08-21T01:00:41.000,0,0,1,10,5,0,0,0,5,280,4,46.80500031,21/08/2023 9:00,21/08/2023 9:00,21/08/2023 9:01,21/08/2023 9:01,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,1950,694,Commands_Lesson 8,tutorial,,9x5,424,2023-08-21T01:03:26.000,2023-08-21T01:03:26.000,1,0,2,29,9,0,0,0,9,220,6,39.42599869,21/08/2023 9:03,21/08/2023 9:03,21/08/2023 9:03,21/08/2023 9:03,,"turnRight
moveForward
attack
moveForward
moveForward
attack
moveForward
moveForward
moveForward"
T1,1826,690,Commands_Lesson 4,tutorial,,7x7,451,2023-08-21T00:57:54.000,2023-08-21T00:57:54.000,1,0,1,32,8,0,0,0,8,300,6,42.5890007,21/08/2023 8:57,21/08/2023 8:57,21/08/2023 8:58,21/08/2023 8:58,,"moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1863,691,Commands_Lesson 5,tutorial,,9x6,451,2023-08-21T00:59:29.000,2023-08-21T00:59:29.000,0,0,1,31,16,0,0,0,16,300,13,89.07900238,21/08/2023 8:58,21/08/2023 8:58,21/08/2023 8:59,21/08/2023 9:00,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,1915,692,Commands_Lesson 6,tutorial,,7x10,451,2023-08-21T01:01:42.000,2023-08-21T01:01:42.000,1,1,4,38,19,0,0,0,19,190,17,123.4319992,21/08/2023 9:00,21/08/2023 9:00,21/08/2023 9:02,21/08/2023 9:02,,"moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,1904,700,For Loops_Lesson 5,tutorial,,5x11,416,2023-08-21T01:01:06.000,2023-08-21T01:01:06.000,2,0,1,38,19,0,0,0,19,240,10,304.0299988,21/08/2023 8:56,21/08/2023 8:57,21/08/2023 9:01,21/08/2023 9:01,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
attack
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,1904,700,For Loops_Lesson 5,tutorial,,5x11,416,2023-08-21T01:01:06.000,2023-08-21T01:01:06.000,2,0,1,38,19,0,0,0,19,240,10,304.0299988,21/08/2023 8:56,21/08/2023 8:57,21/08/2023 9:01,21/08/2023 9:01,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
attack
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,1865,688,Commands_Lesson 2,tutorial,,7x7,388,2023-08-21T00:59:31.000,2023-08-21T00:59:31.000,0,0,1,32,3,2,0,2,7,300,6,562.6483765,21/08/2023 8:50,21/08/2023 8:50,21/08/2023 8:59,21/08/2023 9:00,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}"
T1,1926,689,Commands_Lesson 3,tutorial,,7x7,388,2023-08-21T01:02:22.000,2023-08-21T01:02:22.000,0,0,0,33,7,4,0,4,15,300,12,162.2570038,21/08/2023 9:00,21/08/2023 9:00,21/08/2023 9:02,21/08/2023 9:02,,"repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}"
T1,1975,691,Commands_Lesson 5,tutorial,,9x6,417,2023-08-21T01:05:01.000,2023-08-21T01:05:01.000,0,0,1,31,7,0,0,0,7,260,5,123.0690994,21/08/2023 9:03,21/08/2023 9:03,21/08/2023 9:04,21/08/2023 9:05,,"moveForward
turnRight
moveForward
attack
moveForward
moveForward
moveForward"
T1,2032,692,Commands_Lesson 6,tutorial,,7x10,417,2023-08-21T01:10:01.000,2023-08-21T01:10:01.000,1,1,4,38,12,0,0,0,12,90,9,288.1567078,21/08/2023 9:05,21/08/2023 9:05,21/08/2023 9:09,21/08/2023 9:10,,"moveForward
moveForward
moveForward
turnRight
attack
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,2045,693,Commands_Lesson 7,tutorial,,3x5,417,2023-08-21T01:11:25.000,2023-08-21T01:11:25.000,0,0,1,10,2,2,1,1,6,240,4,75.09660339,21/08/2023 9:10,21/08/2023 9:10,21/08/2023 9:11,21/08/2023 9:11,,"while (NotReachDest)
{
    if (Dir == ""Forward"")
    {
        moveForward
    }
    else
    {
        attack
    }
}"
T1,2066,694,Commands_Lesson 8,tutorial,,9x5,417,2023-08-21T01:13:15.000,2023-08-21T01:13:15.000,1,0,2,29,3,2,1,1,7,180,6,101.4352036,21/08/2023 9:11,21/08/2023 9:11,21/08/2023 9:13,21/08/2023 9:13,,"turnRight
while (NotReachDest)
{
    if (Dir == ""Forward"")
    {
        moveForward
    }
    else
    {
        attack
    }
}"
T1,2082,696,For Loops_ Lesson 1,tutorial,,3x8,417,2023-08-21T01:14:41.000,2023-08-21T01:14:41.000,0,0,0,16,1,2,1,1,5,300,7,50.01010132,21/08/2023 9:14,21/08/2023 9:14,21/08/2023 9:14,21/08/2023 9:14,,"while (NotReachDest)
{
    if (Dir == ""Forward"")
    {
        moveForward
    }
}"
T1,1989,696,For Loops_ Lesson 1,tutorial,,3x8,421,2023-08-21T01:05:46.000,2023-08-21T01:05:46.000,0,0,0,16,7,0,0,0,7,300,7,77.76879883,21/08/2023 9:04,21/08/2023 9:05,21/08/2023 9:06,21/08/2023 9:06,,"moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,2062,700,For Loops_Lesson 5,tutorial,,5x11,421,2023-08-21T01:13:02.000,2023-08-21T01:13:02.000,2,0,1,38,19,0,0,0,19,240,10,430.1907959,21/08/2023 9:06,21/08/2023 9:06,21/08/2023 9:13,21/08/2023 9:13,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
attack
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,2090,702,For Loops_Lesson 7,tutorial,,7x7,421,2023-08-21T01:15:20.000,2023-08-21T01:15:20.000,2,3,2,20,20,0,0,0,20,270,14,127.0667038,21/08/2023 9:13,21/08/2023 9:13,21/08/2023 9:15,21/08/2023 9:15,,"moveForward
moveForward
turnBack
moveForward
moveForward
moveForward
moveForward
turnBack
moveForward
moveForward
turnRight
attack
moveForward
moveForward
turnBack
moveForward
moveForward
attack
moveForward
moveForward"
T1,2102,704,Conditions_Lesson 1,tutorial,,5x5,421,2023-08-21T01:16:00.000,2023-08-21T01:16:00.000,0,0,1,10,7,0,0,0,7,300,6,30.27569962,21/08/2023 9:15,21/08/2023 9:16,21/08/2023 9:16,21/08/2023 9:16,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,2111,706,Conditions_Lesson 3,tutorial,,3x7,421,2023-08-21T01:16:45.000,2023-08-21T01:16:45.000,0,0,1,6,5,0,0,0,5,240,4,30.62140083,21/08/2023 9:16,21/08/2023 9:16,21/08/2023 9:17,21/08/2023 9:17,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,2123,707,Conditions_Lesson 4,tutorial,,4x9,421,2023-08-21T01:18:03.000,2023-08-21T01:18:03.000,3,0,1,17,18,0,0,0,18,270,10,72.37539673,21/08/2023 9:17,21/08/2023 9:17,21/08/2023 9:18,21/08/2023 9:18,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,1977,696,For Loops_ Lesson 1,tutorial,,3x8,407,2023-08-21T01:05:03.000,2023-08-21T01:05:03.000,0,0,0,16,1,1,0,1,3,300,7,102.8942032,21/08/2023 9:03,21/08/2023 9:03,21/08/2023 9:05,21/08/2023 9:05,,"repeatCount = 1;
while (repeatCount < 8)
{
    repeatCount add 1
    moveForward
}"
T1,2035,700,For Loops_Lesson 5,tutorial,,5x11,407,2023-08-21T01:10:09.000,2023-08-21T01:10:09.000,2,0,1,38,12,2,1,1,16,240,10,300.1849976,21/08/2023 9:05,21/08/2023 9:05,21/08/2023 9:10,21/08/2023 9:10,,"repeatCount = 1;
while (repeatCount < 11)
{
    repeatCount add 1
    moveForward
    turnRight
    moveForward
    turnLeft
    moveForward
    if (Enemy In Front)
    {
        attack
    }
    moveForward
    moveForward
    turnLeft
    moveForward
    turnRight
    moveForward
}"
T1,2064,702,For Loops_Lesson 7,tutorial,,7x7,407,2023-08-21T01:13:13.000,2023-08-21T01:13:13.000,2,3,2,20,9,2,1,1,13,350,12,156.8038025,21/08/2023 9:11,21/08/2023 9:11,21/08/2023 9:13,21/08/2023 9:13,,"repeatCount = 1;
while (repeatCount < 10)
{
    repeatCount add 1
    if (Dir == ""Forward"")
    {
        moveForward
    }
    else
    {
        turnBack
    }
}
turnBack
moveForward
moveForward
turnLeft
attack
moveForward
moveForward"
T1,2097,704,Conditions_Lesson 1,tutorial,,5x5,407,2023-08-21T01:15:34.000,2023-08-21T01:15:34.000,0,0,1,10,3,3,1,2,9,300,6,133.1116028,21/08/2023 9:13,21/08/2023 9:13,21/08/2023 9:15,21/08/2023 9:15,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    if (NotReachDest)
    {
        moveForward
    }
}"
T1,2113,706,Conditions_Lesson 3,tutorial,,3x7,407,2023-08-21T01:16:46.000,2023-08-21T01:16:46.000,0,0,1,6,2,2,1,1,6,240,4,61.19369888,21/08/2023 9:16,21/08/2023 9:16,21/08/2023 9:16,21/08/2023 9:17,,"repeatCount = 1;
while (repeatCount < 6)
{
    repeatCount add 1
    if (Enemy In Front)
    {
        attack
    }
    else
    {
        moveForward
    }
}"
T1,2030,702,For Loops_Lesson 7,tutorial,,7x7,409,2023-08-21T01:09:54.000,2023-08-21T01:09:54.000,2,3,2,20,14,0,0,0,14,260,10,400.9519958,21/08/2023 9:03,21/08/2023 9:04,21/08/2023 9:10,21/08/2023 9:10,,"moveForward
moveForward
turnBack
moveForward
moveForward
moveForward
moveForward
turnBack
moveForward
moveForward
turnLeft
attack
moveForward
moveForward"
T1,2042,704,Conditions_Lesson 1,tutorial,,5x5,409,2023-08-21T01:11:14.000,2023-08-21T01:11:14.000,0,0,1,10,8,0,0,0,8,300,6,69.34100342,21/08/2023 9:10,21/08/2023 9:10,21/08/2023 9:11,21/08/2023 9:11,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward"
T1,2051,706,Conditions_Lesson 3,tutorial,,3x7,409,2023-08-21T01:11:44.000,2023-08-21T01:11:44.000,0,0,1,6,5,0,0,0,5,240,4,23.8560009,21/08/2023 9:11,21/08/2023 9:11,21/08/2023 9:12,21/08/2023 9:12,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,2093,707,Conditions_Lesson 4,tutorial,,4x9,409,2023-08-21T01:15:22.000,2023-08-21T01:15:22.000,3,0,1,17,21,0,0,0,21,240,10,213.6130066,21/08/2023 9:12,21/08/2023 9:12,21/08/2023 9:15,21/08/2023 9:15,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
attack
turnLeft
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,1993,700,For Loops_Lesson 5,tutorial,,5x11,374,2023-08-21T01:06:07.000,2023-08-21T01:06:07.000,2,0,1,38,19,0,0,0,19,240,10,104.9449997,21/08/2023 9:04,21/08/2023 9:05,21/08/2023 9:06,21/08/2023 9:06,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
attack
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,2016,702,For Loops_Lesson 7,tutorial,,7x7,374,2023-08-21T01:08:15.000,2023-08-21T01:08:15.000,2,3,2,20,20,0,0,0,20,240,14,119.8300018,21/08/2023 9:06,21/08/2023 9:06,21/08/2023 9:08,21/08/2023 9:08,,"moveForward
moveForward
turnBack
moveForward
moveForward
moveForward
moveForward
turnBack
moveForward
moveForward
turnRight
attack
moveForward
moveForward
turnBack
moveForward
moveForward
attack
moveForward
moveForward"
T1,2031,704,Conditions_Lesson 1,tutorial,,5x5,374,2023-08-21T01:09:56.000,2023-08-21T01:09:56.000,0,0,1,10,7,0,0,0,7,300,6,92.43000031,21/08/2023 9:08,21/08/2023 9:09,21/08/2023 9:10,21/08/2023 9:10,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,2038,706,Conditions_Lesson 3,tutorial,,3x7,374,2023-08-21T01:10:35.000,2023-08-21T01:10:35.000,0,0,1,6,5,0,0,0,5,240,4,28.16300011,21/08/2023 9:10,21/08/2023 9:10,21/08/2023 9:10,21/08/2023 9:11,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,2114,707,Conditions_Lesson 4,tutorial,,4x9,374,2023-08-21T01:17:00.000,2023-08-21T01:17:00.000,3,0,1,17,21,0,0,0,21,240,10,380.0780029,21/08/2023 9:11,21/08/2023 9:11,21/08/2023 9:17,21/08/2023 9:17,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
attack
turnLeft
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,2015,694,Commands_Lesson 8,tutorial,,9x5,410,2023-08-21T01:08:12.000,2023-08-21T01:08:12.000,1,0,2,29,24,0,0,0,24,240,16,584.4703979,21/08/2023 8:58,21/08/2023 8:58,21/08/2023 9:07,21/08/2023 9:08,,"turnRight
moveForward
moveForward
attack
moveForward
moveForward
turnBack
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward"
,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1,2026,696,For Loops_ Lesson 1,tutorial,,3x8,410,2023-08-21T01:09:18.000,2023-08-21T01:09:18.000,0,0,0,16,1,2,1,1,5,300,7,58.53170013,21/08/2023 9:08,21/08/2023 9:08,21/08/2023 9:09,21/08/2023 9:09,,"while (NotReachDest)
{
    if (Dir == ""Forward"")
    {
        moveForward
    }
}"
T1,2044,700,For Loops_Lesson 5,tutorial,,5x11,410,2023-08-21T01:11:24.000,2023-08-21T01:11:24.000,2,0,1,38,19,0,0,0,19,240,10,118.9890976,21/08/2023 9:09,21/08/2023 9:10,21/08/2023 9:11,21/08/2023 9:11,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
attack
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,2128,702,For Loops_Lesson 7,tutorial,,7x7,410,2023-08-21T01:18:21.000,2023-08-21T01:18:21.000,2,3,2,20,10,2,0,2,14,230,12,406.0184937,21/08/2023 9:12,21/08/2023 9:12,21/08/2023 9:18,21/08/2023 9:18,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnBack
repeatCount = 1;
while (repeatCount < 6)
{
    repeatCount add 1
    moveForward
}
turnBack
moveForward
moveForward
turnLeft
attack
moveForward
moveForward"
T1,2136,704,Conditions_Lesson 1,tutorial,,5x5,410,2023-08-21T01:19:39.000,2023-08-21T01:19:39.000,0,0,1,10,5,1,0,1,7,300,6,68.14379883,21/08/2023 9:18,21/08/2023 9:19,21/08/2023 9:20,21/08/2023 9:20,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
moveForward
moveForward
moveForward"
T1,2036,700,For Loops_Lesson 5,tutorial,,5x11,402,2023-08-21T01:10:25.000,2023-08-21T01:10:25.000,2,0,1,38,4,3,2,1,10,240,24,379.1340942,21/08/2023 9:04,21/08/2023 9:04,21/08/2023 9:10,21/08/2023 9:10,,"while (NotReachDest)
{
    if (Dir == ""Right"")
    {
        turnRight
    }
    else
    {
        turnLeft
    }
    moveForward
    if (Enemy In Front)
    {
        attack
    }
}"
T1,1981,691,Commands_Lesson 5,tutorial,,9x6,381,2023-08-21T01:05:16.000,2023-08-21T01:05:16.000,0,0,1,31,17,0,0,0,17,300,13,207.8079987,21/08/2023 9:02,21/08/2023 9:02,21/08/2023 9:05,21/08/2023 9:05,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,2011,692,Commands_Lesson 6,tutorial,,7x10,381,2023-08-21T01:07:42.000,2023-08-21T01:07:42.000,1,1,4,38,19,0,0,0,19,190,17,133.654007,21/08/2023 9:05,21/08/2023 9:05,21/08/2023 9:07,21/08/2023 9:08,,"moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,2037,693,Commands_Lesson 7,tutorial,,3x5,381,2023-08-21T01:10:26.000,2023-08-21T01:10:26.000,0,0,1,10,7,0,0,0,7,260,4,160.6560059,21/08/2023 9:08,21/08/2023 9:08,21/08/2023 9:10,21/08/2023 9:10,,"moveForward
moveForward
attack
moveForward
moveForward
moveForward
moveForward"
